,Unnamed: 0,Character,Gender,Alive?,Title,Forename,Surname,Old Surname,Alias,Character_clean
2046,2397,stokeworth,M,H,Lord,?,stokeworth,,young lord stokeworth,stokeworth
2047,1120,stone thumbs,M,D,,stone thumbs,,,,stone thumbs
2048,1487,stonehand,M,A,,stonehand,,,,stonehand
2049,766,stonehouse,M,A,Lord,?,stonehouse,,the stonehouse,stonehouse
2050,679,stonesnake,M,U,,stonesnake,,,,stonesnake
2051,1246,stonetree,M,A,Lord,?,stonetree,,,stonetree
2052,630,stygg,M,U,,stygg,,,,stygg
2053,932,styr,M,D,,styr,,,magnar of thenn,styr
2054,1162,su,F,A,,su,,,sky blue su,su
2055,953,sumner crakehall,M,D,Ser,sumner,crakehall,,,sumner crakehall
2056,2263,sunderland,M,H,Lord,?,sunderland,,,sunderland
2057,772,sunderly,M,A,Lord,?,sunderly,,,sunderly
2058,2418,swann,M,H,Lord,?,swann,,uncle of johanna,swann
2059,1827,sweet,M,A,Lord,?,sweet,,,sweet
2060,1985,sweets,?,U,,sweets,,,,sweets
2061,2356,swyft,M,H,Lord,?,swyft,,of the greens,swyft
2062,690,sybassion,M,A,,sybassion,,,eater of eyes,sybassion
2063,964,sybell westerling,F,A,Lady,sybell,westerling,spicer,,sybell westerling
2064,745,sybelle glover,F,A,Lady,sybelle,glover,locke,,sybelle glover
2065,513,sylas,M,D,,sylas,,,sourmouth,sylas
2066,1354,sylas flatnose,M,D,King,sylas,flatnose,,,sylas flatnose
2067,1513,sylva santagar,F,A,Lady,sylva,santagar,,spotted sylva,sylva santagar
2068,868,sylwa frey,F,A,,sylwa,frey,paege,,sylwa frey
2069,330,symeon,M,F,,symeon,,,star-eyes,symeon
2070,664,symon,M,D,,symon,,,silver tongue,symon
2071,1395,symon hollard,M,D,Ser,symon,hollard,,,symon hollard
2072,2088,symon santagar,M,A,Ser,symon,santagar,,,symon santagar
2073,1824,symon stripeback,M,A,,symon,stripeback,,,symon stripeback
2074,1684,symond botley,M,A,,symond,botley,,,symond botley
2075,835,symond frey,M,D,,symond,frey,,,symond frey
2076,1404,symond templeton,M,A,,symond,templeton,,knight of ninestars,symond templeton
2077,131,syrio forel,M,U,,syrio,forel,,,syrio forel
2078,927,taena merryweather,F,A,Lady,taena,merryweather,,of myr,taena merryweather
2079,1597,tagganaro,M,A,,tagganaro,,,,tagganaro
2080,2072,tal toraq,M,A,,tal,toraq,,,tal toraq
2081,1565,talbert serry,M,D,Ser,talbert,serry,,,talbert serry
2082,1587,talea,F,A,,talea,,,,talea
2083,980,talla tarly,F,A,,talla,tarly,,,talla tarly
2084,550,tallad,M,A,Ser,tallad,,,the tall,tallad
2085,189,tanda stokeworth,F,D,Lady,tanda,stokeworth,,,tanda stokeworth
2086,2151,tanselle,F,H,,tanselle,,,tanselle too-tall,tanselle
2087,1008,tansy,F,A,,tansy,,,,tansy
2088,1629,tansy,F,A,,tansy,,,orphan,tansy
2089,574,tanton fossoway,M,A,Ser,tanton,fossoway,,,tanton fossoway
2090,473,tarber,M,U,,tarber,,,,tarber
2091,1341,tarle,M,A,,tarle,,,the thrice-drowned,tarle
2092,2429,tarly,M,H,Lord,?,tarly,,before the dance,tarly
2093,2303,tarth,M,H,Lord,?,tarth,,the evenstar,tarth
2094,1646,terrance lynderly,M,A,,terrance,lynderly,,,terrance lynderly
2095,1267,terrence kenning,M,A,Lord,terrence,kenning,,,terrence kenning
2096,1070,terrence toyne,M,D,Ser,terrence,toyne,,,terrence toyne
2097,1551,terro,M,A,,terro,,,,terro
2098,2330,thaddeus rowan,M,H,Lord,thaddeus,rowan,,,thaddeus rowan
2099,2148,the bastard of harrenhal,M,H,,?,,,the bastard of harrenhal,the bastard of harrenhal
2100,1875,the beastmaster,M,A,,?,,,the beastmaster,the beastmaster
2101,2385,the burning knight,M,H,,?,,,the burning knight,the burning knight
2102,1878,the charioteer,M,A,,?,,,the charioteer,the charioteer
2103,2109,the daughter of the dusk,F,A,,?,,,the daughter of the dusk,the daughter of the dusk
2104,1200,the demon of darry,?,D,Lord Commander,?,,,the demon of darry,the demon of darry
2105,1601,the drunken daughter,F,A,,?,,,the drunken daughter,the drunken daughter
2106,2420,the empress of leng,F,H,Empress,?,,,the empress of leng,the empress of leng
2107,1525,the fat fellow,M,A,,?,,,the fat fellow,the fat fellow
2108,118,the fat one,M,D,High Septon,?,,,the fat one,the fat one
2109,2028,the great walrus,?,A,,?,,,the great walrus,the great walrus
2110,1463,the greatheart,M,D,,?,,,the greatheart,the greatheart
2111,396,the grey king,M,U,,?,,,the grey king,the grey king
2112,1527,the handsome man,M,A,,?,,,the handsome man,the handsome man
2113,1562,the high sparrow,M,A,,?,,,the high sparrow,the high sparrow
2114,1521,the kindly man,M,A,,?,,,the kindly man,the kindly man
2115,1529,the lordling,M,A,,?,,,the lordling,the lordling
2116,1607,the merling queen,F,A,,?,,,the merling queen,the merling queen
2117,1550,the moonshadow,F,A,,?,,,the moonshadow,the moonshadow
2118,1173,the night's king,M,U,,?,,,the night's king,the night's king
2119,2110,the nightingale,F,A,,?,,,the nightingale,the nightingale
2120,1419,the old grey gull,M,A,,?,,,the old grey gull,the old grey gull
2121,1879,the perfumed hero,M,A,,?,,,the perfumed hero,the perfumed hero
2122,1606,the poetess,F,A,,?,,,the poetess,the poetess
2123,264,the rainbow knight,M,F,,?,,,the rainbow knight,the rainbow knight
2124,1174,the rat cook,M,F,,?,,,the rat cook,the rat cook
2125,2065,the red lamb,M,A,,?,,,the red lamb,the red lamb
2126,1428,the red oarsman,M,A,,?,,,the red oarsman,the red oarsman
2127,1618,the sailor's wife,F,A,,?,,,the sailor's wife,the sailor's wife
2128,2380,the shepherd,M,H,,?,,,the shepherd,the shepherd
2129,1784,the shrouded lord,M,U,,?,,,the shrouded lord,the shrouded lord
2130,1209,the smiling knight,M,D,,?,,,the smiling knight,the smiling knight
2131,1805,the spotted cat,M,A,,?,,,the spotted cat,the spotted cat
2132,1528,the squinter,M,A,,?,,,the squinter,the squinter
2133,1530,the starved man,M,A,,?,,,the starved man,the starved man
2134,1526,the stern face,M,A,,?,,,the stern face,the stern face
2135,1862,the tattered prince,M,A,,?,,,the tattered prince,the tattered prince
2136,598,the tickler,M,D,,?,,,the tickler,the tickler
2137,1608,the veiled lady,F,A,,?,,,the veiled lady,the veiled lady
2138,1071,the vulture king,M,D,,?,,,the vulture king,the vulture king
2139,1384,the waif,F,A,,?,,,the waif,the waif
2140,662,the weeping man,M,A,,?,,,the weeping man,the weeping man
2141,2074,the widower,M,A,,?,,,the widower,the widower
2142,172,theo frey,M,U,Ser,theo,frey,,,theo frey
2143,217,theo wull,M,D,,theo,wull,,,theo wull
2144,1658,theodan wells,M,A,Ser,theodan,wells,,the true,theodan wells
2145,1290,theodore tyrell,M,A,Ser,theodore,tyrell,,,theodore tyrell
2146,1286,theomar smallwood,M,A,Lord,theomar,smallwood,,,theomar smallwood
2147,1416,theomore harlaw,M,A,Lord,theomore,harlaw,,,theomore harlaw
2148,9,theon greyjoy,M,A,,theon,greyjoy,,,theon greyjoy
2149,333,theon stark,M,D,King,theon,stark,,,theon stark
2150,1913,therry,M,A,,therry,,,,therry
2151,1743,thistle,F,D,,thistle,,,,thistle
2152,489,thoren smallwood,M,D,,thoren,smallwood,,,thoren smallwood
2153,1495,thormor ironmaker,M,A,,thormor,ironmaker,,,thormor ironmaker
2154,161,thoros,M,A,,thoros,,,of myr,thoros
2155,1239,three toes,M,U,,three toes,,,,three toes
2156,1412,three-tooth,F,A,,three-tooth,,,,three-tooth
2157,1220,tim,M,A,,tim,,,tangletongue,tim
2158,1030,tim stone,M,A,,tim,stone,,,tim stone
2159,987,timeon,M,D,,timeon,,,of dorne,timeon
2160,287,timett,M,A,,timett,,,son of timett,timett
2161,288,timett,M,U,,timett,,,,timett
2162,703,timon,M,A,Ser,timon,,,the scrapesword,timon
2163,1635,timoth,M,A,,timoth,,,,timoth
2164,357,tion frey,M,D,,tion,frey,,,tion frey
2165,1256,titus peake,M,A,Lord,titus,peake,,,titus peake
2166,619,tobbot,M,A,,tobbot,,,,tobbot
2167,150,tobho mott,M,A,,tobho,mott,,,tobho mott
2168,108,todder,M,A,,todder,,,toad,todder
2169,637,todric,M,D,,todric,,,,todric
2170,1119,toefinger,M,A,,toefinger,,,,toefinger
2171,1237,togg joth,M,U,,togg,joth,,,togg joth
2172,960,tom,M,A,,tom,,,of sevenstreams/o'sevens/sevenstrings,tom
2173,1940,tom barleycorn,M,A,,tom,barleycorn,,,tom barleycorn
2174,2005,tom codd,M,A,,tom,codd,,bloodless tom,tom codd
2175,1469,tom costayne,M,D,Ser,tom,costayne,,long tom costayne,tom costayne
2176,2341,tom flowers,M,H,,tom,flowers,,bastard of bitterbridge,tom flowers
2177,2403,tom tangletongue,M,H,,tom,tangletongue,,,tom tangletongue
2178,2046,tom tidewood,M,A,,tom,tidewood,,,tom tidewood
2179,130,tomard,M,D,,tomard,,,fat tom,tomard
2180,2261,tommard heddle,M,H,Ser,tommard,heddle,,black tom heddle,tommard heddle
2181,31,tommen baratheon,M,A,Prince,tommen,baratheon,,,tommen baratheon
2182,1718,tommen costayne,M,A,Lord,tommen,costayne,,,tommen costayne
2183,1023,tommen ii lannister,M,D,King,tommen,lannister,,,tommen ii lannister
2184,471,tomtoo,M,U,,tomtoo,,,son of tomard,tomtoo
2185,972,toregg,M,A,,toregg,,,son of tormund,toregg
2186,1998,torghen flint,M,A,Lord,torghen,flint,,old flint/the flint,torghen flint
2187,1894,torgon greyiron,M,D,,torgon,greyiron,,the latecomer,torgon greyiron
2188,2114,torman peake,M,A,,torman,peake,,,torman peake
2189,1980,tormo fregar,M,A,,tormo,fregar,,,tormo fregar
2190,933,tormund,M,A,,tormund,,,giantsbane,tormund
2191,238,torrek,M,A,,torrek,,,,torrek
2192,2094,torren liddle,M,A,Lord,torren,liddle,,the liddle,torren liddle
2193,272,torrhen karstark,M,D,,torrhen,karstark,,,torrhen karstark
2194,2362,torrhen manderly,M,H,,torrhen,manderly,,,torrhen manderly
2195,337,torrhen stark,M,D,King,torrhen,stark,,the king who knelt,torrhen stark
2196,1431,torwold browntooth,M,A,,torwold,browntooth,,,torwold browntooth
2197,1226,torwynd,M,D,,torwynd,,,the tame,torwynd
2198,2089,trebor jordayne,M,A,Lord,trebor,jordayne,,,trebor jordayne
2199,201,tregar,M,D,,tregar,,,,tregar
2200,519,tregar ormollen,M,A,,tregar,ormollen,,,tregar ormollen
2201,1084,tremond gargalen,M,A,Lord,tremond,gargalen,,,tremond gargalen
2202,1932,triarch belicho,M,D,Triarch,belicho,,,,triarch belicho
2203,1819,triarch doniphos paenymion,M,A,Triarch,doniphos,paenymion,,,triarch doniphos paenymion
2204,1840,triarch horonno,M,D,Triarch,horonno,,,,triarch horonno
2205,1817,triarch malaquo maegyr,M,A,Triarch,malaquo,maegyr,,,triarch malaquo maegyr
2206,1818,triarch nyessos vhassar,M,A,Triarch,nyessos,vhassar,,,triarch nyessos vhassar
2207,1908,triarch trianna,F,A,Triarch,trianna,,,,triarch trianna
2208,1858,tristan rivers,M,A,Ser,tristan,rivers,,,tristan rivers
2209,1284,tristan ryger,M,A,,tristan,ryger,,,tristan ryger
2210,1413,tristifer botley,M,A,Lord,tristifer,botley,,,tristifer botley
2211,1134,tristifer iv mudd,M,D,King,tristifer,mudd,,the hammer of justice,tristifer iv mudd
2212,1135,tristifer v mudd,M,D,King,tristifer,mudd,,,tristifer v mudd
2213,946,tristimun,M,D,Ser,tristimun,,,,tristimun
2214,1193,triston,M,A,Ser,triston,,,of tally hill,triston
2215,1243,triston farwynd,M,A,Lord,triston,farwynd,,,triston farwynd
2216,1694,triston sunderland,M,A,Lord,triston,sunderland,,,triston sunderland
2217,2393,trombo,M,H,,trombo,,,black trombo,trombo
2218,2375,trystane,M,H,,trystane,,,squire to ser perkin,trystane
2219,414,trystane martell,M,A,Prince,trystane,martell,,,trystane martell
2220,642,tuffleberry,M,U,,tuffleberry,,,,tuffleberry
2221,2211,tully,M,H,Lord,?,tully,,during king aerys i's reign,tully
2222,2426,tully,M,H,Lord,?,tully,,before the dance,tully
2223,1219,tumberjon,M,U,,tumberjon,,,,tumberjon
2224,2063,tumco lho,M,A,,tumco,lho,,,tumco lho
2225,466,turnip,M,A,,turnip,,,,turnip
2226,1836,ty,M,A,,ty,,,,ty
2227,248,tya lannister,F,D,,tya,lannister,,,tya lannister
2228,800,tyana frey,F,A,,tyana,frey,wylde,,tyana frey
2229,2014,tybero istarion,M,A,,tybero,istarion,,inkpots,tybero istarion
2230,1259,tybolt crakehall,M,A,Ser,tybolt,crakehall,,,tybolt crakehall
2231,2086,tybolt hetherspoon,M,A,Ser,tybolt,hetherspoon,,,tybolt hetherspoon
2232,2157,tybolt lannister,M,H,Ser,tybolt,lannister,,,tybolt lannister
2233,1977,tycho nestoris,M,A,,tycho,nestoris,,,tycho nestoris
2234,1270,tyene sand,F,A,,tyene,sand,,,tyene sand
2235,358,tygett lannister,M,D,Ser,tygett,lannister,,tyg,tygett lannister
2236,2286,tyland lannister,M,H,Ser,tyland,lannister,,,tyland lannister
2237,2359,tyler hill,M,H,Ser,tyler,hill,,bastard of lannisport,tyler hill
2238,2389,tyler norcross,M,H,Ser,tyler,norcross,,,tyler norcross
2239,632,tymor,M,U,,tymor,,,,tymor
2240,349,tyrek lannister,M,U,,tyrek,lannister,,,tyrek lannister
2241,2318,tyrell,M,H,Lord,?,tyrell,,during the dance,tyrell
2242,2427,tyrell,M,H,Lord,?,tyrell,,before the dance,tyrell
2243,45,tyrion lannister,M,A,,tyrion,lannister,,the imp,tyrion lannister
2244,2076,tyrion tanner,M,A,,tyrion,tanner,,,tyrion tanner
2245,982,tyrion's high septon,M,D,High Septon,?,,,tyrion's high septon,tyrion's high septon
2246,861,tysane frey,F,A,,tysane,frey,,,tysane frey
2247,876,tyta frey,F,A,,tyta,frey,,the maid,tyta frey
2248,296,tytos blackwood,M,A,Lord,tytos,blackwood,,,tytos blackwood
2249,325,tytos brax,M,A,Ser,tytos,brax,,,tytos brax
2250,814,tytos frey,M,D,Ser,tytos,frey,,,tytos frey
2251,291,tytos lannister,M,D,Lord,tytos,lannister,,,tytos lannister
2252,797,tywin frey,M,A,,tywin,frey,,son of ser cleos,tywin frey
2253,50,tywin lannister,M,D,Lord,tywin,lannister,,,tywin lannister
2254,2125,uhlan,M,A,,uhlan,,,,uhlan
2255,285,ulf,M,D,,ulf,,,son of umar,ulf
2256,2335,ulf,M,H,,ulf,,,ulf the white/ulf the sot,ulf
2257,591,uller,M,A,,uller,,,,uller
2258,1031,ulmer,M,A,,ulmer,,,ulmer of the kingswood,ulmer
2259,2221,ulrick dayne,M,H,Ser,ulrick,dayne,,,ulrick dayne
2260,1086,ulwyck uller,M,A,Ser,ulwyck,uller,,,ulwyck uller
2261,286,umar,M,U,,umar,,,,umar
2262,1216,umfred,M,A,,umfred,,,,umfred
2263,1522,umma,F,A,,umma,,,,umma
2264,2369,unwin peake,M,H,Lord,unwin,peake,,,unwin peake
2265,1682,urek ironmaker,M,A,,urek,ironmaker,,,urek ironmaker
2266,1782,urho,M,U,,urho,,,the unwashed,urho
2267,1895,urragon goodbrother,M,D,,urragon,goodbrother,,,urragon goodbrother
2268,1353,urras ironfoot,M,D,King,urras,ironfoot,,,urras ironfoot
2269,689,urrathon,M,U,,urrathon,,,night-walker,urrathon
2270,531,urreg,M,D,,urreg,,,,urreg
2271,1346,urrigon greyjoy,M,D,,urrigon,greyjoy,,urri,urrigon greyjoy
2272,397,urron greyiron,M,D,King,urron,greyiron,,redhand,urron greyiron
2273,695,urswyck,M,U,,urswyck,,,faithful urswyck,urswyck
2274,633,urzen,M,U,,urzen,,,,urzen
2275,1524,uthero zalyne,M,D,,uthero,zalyne,,,uthero zalyne
2276,375,utherydes wayn,M,A,,utherydes,wayn,,,utherydes wayn
2277,1700,uthor tollett,M,A,Lord,uthor,tollett,,,uthor tollett
2278,2253,uthor underleaf,M,H,Ser,uthor,underleaf,,,uthor underleaf
2279,2433,vaemond velaryon,M,H,Ser,vaemond,velaryon,,,vaemond velaryon
2280,935,val,F,A,,val,,,,val
2281,2135,valarr targaryen,M,H,Prince,valarr,targaryen,,the young prince,valarr targaryen
2282,223,vance,M,D,Lord,?,vance,,,vance
2283,195,vardis egen,M,D,Ser,vardis,egen,,,vardis egen
2284,342,vargo hoat,M,D,,vargo,hoat,,,vargo hoat
2285,148,varly,M,D,,varly,,,,varly
2286,88,varys,M,A,,varys,,,the spider,varys
2287,93,vayon poole,M,D,,vayon,poole,,,vayon poole
2288,1686,vickon botley,M,A,,vickon,botley,,,vickon botley
2289,399,vickon greyjoy,M,D,Lord,vickon,greyjoy,,,vickon greyjoy
2290,1304,victaria bulwer,F,A,,victaria,bulwer,,,victaria bulwer
2291,405,victarion greyjoy,M,A,,victarion,greyjoy,,,victarion greyjoy
2292,1303,victor tyrell,M,D,Ser,victor,tyrell,,,victor tyrell
2293,420,visenya targaryen,F,D,,visenya,targaryen,,wife of aegon i,visenya targaryen
2294,2309,visenya targaryen,F,H,,visenya,targaryen,,daughter of rhaenyra,visenya targaryen
2295,424,viserys i targaryen,M,D,King,viserys,targaryen,,,viserys i targaryen
2296,428,viserys ii targaryen,M,D,King,viserys,targaryen,,,viserys ii targaryen
2297,2013,viserys plumm,M,D,,viserys,plumm,,,viserys plumm
2298,34,viserys targaryen,M,D,Prince,viserys,targaryen,,the beggar king,viserys targaryen
2299,1905,vogarro,M,D,,vogarro,,,,vogarro
2300,391,vortimer crane,M,A,Ser,vortimer,crane,,,vortimer crane
2301,2251,vyrwell,M,H,Lord,?,vyrwell,,,vyrwell
2302,2262,vyrwell,F,H,Lady,?,vyrwell,,,vyrwell
2303,780,walda frey,F,A,,walda,frey,,daughter of edwyn,walda frey
2304,795,walda frey,F,A,,walda,frey,,"daughter of walton, fair walda",walda frey
2305,805,walda frey,F,A,,walda,frey,,"daughter of rhaegar frey, white walda",walda frey
2306,845,walda frey,F,A,,walda,frey,,"fat walda, daughter of merrett",walda frey
2307,862,walda frey,F,A,,walda,frey,,daughter of lothar,walda frey
2308,892,walda rivers,F,A,,walda,rivers,,,walda rivers
2309,72,walder,M,A,,walder,,,hodor,walder
2310,874,walder brax,M,A,,walder,brax,,,walder brax
2311,156,walder frey,M,A,Lord,walder,frey,,the late lord frey,walder frey
2312,456,walder frey,M,A,,walder,frey,,big walder/son of jammos,walder frey
2313,457,walder frey,M,D,,walder,frey,,little walder/son of merrett,walder frey
2314,462,walder frey,M,A,,walder,frey,,black walder/son of ryman,walder frey
2315,463,walder frey,M,A,,walder,frey,,red walder/son of emmon,walder frey
2316,819,walder goodbrook,M,A,,walder,goodbrook,,,walder goodbrook
2317,809,walder haigh,M,A,,walder,haigh,,,walder haigh
2318,464,walder rivers,M,A,,walder,rivers,,bastard walder,walder rivers
2319,789,walder vance,M,A,,walder,vance,,,walder vance
2320,1132,walderan tarbeck,M,D,Lord,walderan,tarbeck,,,walderan tarbeck
2321,764,waldon wynch,M,A,Lord,waldon,wynch,,,waldon wynch
2322,1316,wallace massey,M,A,,wallace,massey,,,wallace massey
2323,1701,wallace waynwood,M,A,,wallace,waynwood,,,wallace waynwood
2324,210,wallen,M,D,,wallen,,,,wallen
2325,2066,walter whent,M,U,Lord,walter,whent,,old lord whent,walter whent
2326,692,walton,M,A,,walton,,,steelshanks,walton
2327,792,walton frey,M,A,,walton,frey,,son of stevron,walton frey
2328,725,walton stark,M,D,King,walton,stark,,the moon king,walton stark
2329,465,waltyr frey,M,A,,waltyr,frey,,tyr,waltyr frey
2330,2344,walys mooton,M,H,Lord,walys,mooton,,,walys mooton
2331,952,warren,M,D,Ser,warren,,,,warren
2332,2386,warrick wheaton,M,H,Ser,warrick,wheaton,,,warrick wheaton
2333,1720,warryn beesbury,M,A,Lord,warryn,beesbury,,,warryn beesbury
2334,612,wat,M,A,,wat,,,whitesmile wat,wat
2335,1434,wat,M,A,,wat,,,the blue bard,wat
2336,1599,wat,M,A,,wat,,,sailor,wat
2337,1627,wat,M,A,,wat,,,orphan,wat
2338,2193,wat,M,H,,wat,,,wet wat,wat
2339,2191,wat barleycorn,M,H,,wat,barleycorn,,,wat barleycorn
2340,2163,wate,M,H,,wate,,,,wate
2341,1856,watkyn,M,A,,watkyn,,,,watkyn
2342,1218,watt,M,D,,watt,,,of long lake,watt
2343,1103,watty,M,A,,watty,,,the miller,watty
2344,1,waymar royce,M,D,Ser,waymar,royce,,,waymar royce
2345,211,wayn,M,U,,wayn,,,,wayn
2346,552,weasel,F,U,,weasel,,,,weasel
2347,1887,webber,M,A,,webber,,,,webber
2348,605,weese,M,D,,weese,,,,weese
2349,1035,wenda,F,U,,wenda,,,the white fawn,wenda
2350,887,wendel frey,M,A,,wendel,frey,,,wendel frey
2351,283,wendel manderly,M,D,Ser,wendel,manderly,,,wendel manderly
2352,2184,wendell webber,M,H,Ser,wendell,webber,,,wendell webber
2353,650,wendello qar deeth,M,A,,wendello,qar deeth,,,wendello qar deeth
2354,631,werlag,M,U,,werlag,,,,werlag
2355,595,wex pyke,M,A,,wex,pyke,,,wex pyke
2356,867,whalen frey,M,A,Ser,whalen,frey,,,whalen frey
2357,1846,whore,F,D,Queen,?,,,queen whore,whore
2358,1825,wick whittlestick,M,A,,wick,whittlestick,,,wick whittlestick
2359,1904,widow of the waterfront,F,A,,?,,,"widow of the waterfront, vogarro's whore",widow of the waterfront
2360,1006,wilbert,M,D,Ser,wilbert,,,,wilbert
2361,2179,wilbert osgrey,M,H,Ser,wilbert,osgrey,,little lion,wilbert osgrey
2362,2,will,M,D,,will,,,,will
2363,950,will,M,D,,will,,,hookface will,will
2364,1063,will,M,D,,will,,,fletcher will,will
2365,1452,will,M,D,Ser,will,,,the stork,will
2366,1628,will,M,A,,will,,,orphan,will
2367,1885,will,M,A,,will,,,will of the woods,will
2368,2192,will,M,H,,will,,,treb,will
2369,2270,will,M,H,,will,,,ser uthor's squire,will
2370,2190,will barleycorn,M,H,,will,barleycorn,,,will barleycorn
2371,2118,will cole,M,A,,will,cole,,,will cole
2372,1483,will humble,M,A,,will,humble,,,will humble
2373,1926,will short,M,A,,will,short,,,will short
2374,1546,willam,M,D,,willam,,,brother of meribald,willam
2375,220,willam dustin,M,D,Lord,willam,dustin,,,willam dustin
2376,714,willam stark,M,D,Lord,willam,stark,,,willam stark
2377,1765,willam wells,M,D,,willam,wells,,,willam wells
2378,1671,willam wythers,M,A,Ser,willam,wythers,,,willam wythers
2379,379,willas tyrell,M,A,,willas,tyrell,,,willas tyrell
2380,38,willem darry,M,D,Ser,willem,darry,,,willem darry
2381,798,willem frey,M,A,,willem,frey,,,willem frey
2382,352,willem lannister,M,D,,willem,lannister,,,willem lannister
2383,1966,william foxglove,M,A,,william,foxglove,,will foxglove,william foxglove
2384,477,william mooton,M,A,Lord,william,mooton,,,william mooton
2385,2247,william wylde,M,H,Ser,william,wylde,,,william wylde
2386,2282,willis fell,M,H,Ser,willis,fell,,,willis fell
2387,184,willis wode,M,A,Ser,willis,wode,,,willis wode
2388,699,willit,M,A,,willit,,,,willit
2389,2003,willow,F,D,,willow,,,willow witch-eye,willow
2390,1625,willow heddle,F,A,,willow,heddle,,,willow heddle
2391,568,willum,M,A,Lord,?,willum,,,willum
2392,1079,wisdom belis,M,D,Wisdom,belis,,,,wisdom belis
2393,1080,wisdom garigus,M,D,Wisdom,garigus,,,,wisdom garigus
2394,551,wisdom hallyne,M,A,Wisdom,hallyne,,,the pyromancer,wisdom hallyne
2395,673,wisdom pollitor,M,U,Wisdom,pollitor,,,,wisdom pollitor
2396,528,woth,M,D,,woth,,,,woth
2397,1563,wulfe,M,A,,wulfe,,,one-ear,wulfe
2398,1952,wun weg wun dar wun,M,A,,wun,weg wun dar wun,,wun wun,wun weg wun dar wun
2399,197,wyl,M,D,,wyl,,,,wyl
2400,1059,wyl,M,D,,wyl,,,blind wyl the whittler,wyl
2401,2205,wyl waynwood,M,H,,wyl,waynwood,,wild wyl,wyl waynwood
2402,282,wylis manderly,M,A,Ser,wylis,manderly,,,wylis manderly
2403,86,wylla,F,U,,wylla,,,,wylla
2404,1831,wylla manderly,F,A,,wylla,manderly,,,wylla manderly
2405,121,wyman manderly,M,A,Lord,wyman,manderly,,,wyman manderly
2406,2185,wyman webber,M,H,Lord,wyman,webber,,,wyman webber
2407,841,wynafrei frey,F,A,,wynafrei,frey,whent,,wynafrei frey
2408,1918,wynafryd manderly,F,A,,wynafryd,manderly,,,wynafryd manderly
2409,1114,wynton stout,M,A,Ser,wynton,stout,,,wynton stout
2410,521,xaro xhoan daxos,M,A,,xaro,xhoan daxos,,,xaro xhoan daxos
2411,1554,xhondo dhoru,M,A,,xhondo,dhoru,,,xhondo dhoru
2412,1815,yandry,M,A,,yandry,,,,yandry
2413,1870,yezzan zo qaggaz,M,D,,yezzan,zo qaggaz,,yellow whale,yezzan zo qaggaz
2414,1680,ygon farwynd,M,A,,ygon,farwynd,,,ygon farwynd
2415,2071,ygon oldfather,M,A,,ygon,oldfather,,,ygon oldfather
2416,680,ygritte,F,D,,ygritte,,,,ygritte
2417,1553,yna,F,A,,yna,,,one-eye,yna
2418,1766,ynys yronwood,F,A,,ynys,yronwood,,,ynys yronwood
2419,1681,yohn farwynd,M,A,,yohn,farwynd,,,yohn farwynd
2420,125,yohn royce,M,A,Lord,yohn,royce,,bronze yohn,yohn royce
2421,89,yoren,M,D,,yoren,,,,yoren
2422,2164,yorkel,M,H,,yorkel,,,,yorkel
2423,1383,yorko terys,M,A,,yorko,terys,,,yorko terys
2424,1787,ysilla,F,A,,ysilla,,,,ysilla
2425,1706,ysilla redfort,F,A,,ysilla,redfort,royce,,ysilla redfort
2426,1869,yurkhaz zo yunzak,M,D,,yurkhaz,zo yunzak,,,yurkhaz zo yunzak
2427,817,zachery frey,M,A,,zachery,frey,,,zachery frey
2428,1984,zahrina,F,A,,zahrina,,,,zahrina
2429,1197,zei,F,U,,zei,,,,zei
2430,1849,zharaq zo loraq,M,D,,zharaq,zo loraq,,the liberator,zharaq zo loraq
2431,815,zhoe frey,F,A,,zhoe,frey,blanetree,,zhoe frey
2432,816,zia frey,F,A,,zia,frey,,,zia frey
2433,1016,zollo,M,A,,zollo,,,,zollo
2434,2434,dyanna targaryen,F,D,,dyanna,targaryen,dayne,,
2435,2435,,,,,,,,,
2436,2436,,,,,,,,,
2437,2437,,,,,,,,,
2438,2438,,,,,,,,,
2439,2439,,,,,,,,,
2440,2440,,,,,,,,,
2441,2441,,,,,,,,,
2442,2442,,,,,,,,,
2443,2443,,,,,,,,,
2444,2444,,,,,,,,,
2445,2445,,,,,,,,,
2446,2446,,,,,,,,,
2447,2447,,,,,,,,,
2448,2448,,,,,,,,,
2449,2449,,,,,,,,,
2450,2450,,,,,,,,,
2451,2451,,,,,,,,,
2452,2452,,,,,,,,,
2453,2453,,,,,,,,,
2454,2454,,,,,,,,,
2455,2455,,,,,,,,,
2456,2456,,,,,,,,,
2457,2457,,,,,,,,,
2458,2458,,,,,,,,,
2459,2459,,,,,,,,,
2460,2460,,,,,,,,,
2461,2461,,,,,,,,,
2462,2462,,,,,,,,,
2463,2463,,,,,,,,,
2464,2464,,,,,,,,,
2465,2465,,,,,,,,,
2466,2466,,,,,,,,,
